date,value,avg7,avg30
4-Jun-2015,34,4.857142857142857,1.133333333333333
5-Jun-2015,24,8.285714285714286,1.933333333333333
6-Jun-2015,20,11.14285714285714,2.6
7-Jun-2015,0,11.14285714285714,2.6
8-Jun-2015,0,11.14285714285714,2.6
9-Jun-2015,0,11.14285714285714,2.6
10-Jun-2015,0,11.14285714285714,2.6
11-Jun-2015,0,6.285714285714286,2.6
12-Jun-2015,4,3.428571428571428,2.733333333333333
13-Jun-2015,4,1.142857142857143,2.866666666666667
14-Jun-2015,0,1.142857142857143,2.866666666666667
15-Jun-2015,0,1.142857142857143,2.866666666666667
16-Jun-2015,0,1.142857142857143,2.866666666666667
17-Jun-2015,0,1.142857142857143,2.866666666666667
18-Jun-2015,0,1.142857142857143,2.866666666666667
19-Jun-2015,0,0.5714285714285714,2.866666666666667
20-Jun-2015,0,0.0,2.866666666666667
21-Jun-2015,0,0.0,2.866666666666667
22-Jun-2015,0,0.0,2.866666666666667
23-Jun-2015,0,0.0,2.866666666666667
24-Jun-2015,0,0.0,2.866666666666667
25-Jun-2015,0,0.0,2.866666666666667
26-Jun-2015,0,0.0,2.866666666666667
27-Jun-2015,0,0.0,2.866666666666667
28-Jun-2015,0,0.0,2.866666666666667
29-Jun-2015,0,0.0,2.866666666666667
30-Jun-2015,0,0.0,2.866666666666667
1-Jul-2015,0,0.0,2.866666666666667
2-Jul-2015,0,0.0,2.866666666666667
3-Jul-2015,0,0.0,2.866666666666667
4-Jul-2015,0,0.0,1.733333333333333
5-Jul-2015,0,0.0,0.9333333333333333
6-Jul-2015,0,0.0,0.2666666666666667
7-Jul-2015,0,0.0,0.2666666666666667
8-Jul-2015,2,0.2857142857142857,0.3333333333333333
9-Jul-2015,0,0.2857142857142857,0.3333333333333333
10-Jul-2015,8,1.428571428571429,0.6
11-Jul-2015,0,1.428571428571429,0.6
12-Jul-2015,0,1.428571428571429,0.4666666666666667
13-Jul-2015,0,1.428571428571429,0.3333333333333333
14-Jul-2015,0,1.428571428571429,0.3333333333333333
15-Jul-2015,0,1.142857142857143,0.3333333333333333
16-Jul-2015,0,1.142857142857143,0.3333333333333333
17-Jul-2015,0,0.0,0.3333333333333333
18-Jul-2015,0,0.0,0.3333333333333333
19-Jul-2015,0,0.0,0.3333333333333333
20-Jul-2015,0,0.0,0.3333333333333333
21-Jul-2015,0,0.0,0.3333333333333333
22-Jul-2015,0,0.0,0.3333333333333333
23-Jul-2015,0,0.0,0.3333333333333333
24-Jul-2015,0,0.0,0.3333333333333333
25-Jul-2015,0,0.0,0.3333333333333333
26-Jul-2015,0,0.0,0.3333333333333333
27-Jul-2015,0,0.0,0.3333333333333333
28-Jul-2015,0,0.0,0.3333333333333333
29-Jul-2015,0,0.0,0.3333333333333333
30-Jul-2015,0,0.0,0.3333333333333333
31-Jul-2015,0,0.0,0.3333333333333333
1-Aug-2015,0,0.0,0.3333333333333333
2-Aug-2015,0,0.0,0.3333333333333333
3-Aug-2015,0,0.0,0.3333333333333333
4-Aug-2015,0,0.0,0.3333333333333333
5-Aug-2015,0,0.0,0.3333333333333333
6-Aug-2015,0,0.0,0.3333333333333333
7-Aug-2015,0,0.0,0.2666666666666667
8-Aug-2015,0,0.0,0.2666666666666667
9-Aug-2015,0,0.0,0.0
10-Aug-2015,0,0.0,0.0
11-Aug-2015,0,0.0,0.0
12-Aug-2015,0,0.0,0.0
13-Aug-2015,0,0.0,0.0
14-Aug-2015,0,0.0,0.0
15-Aug-2015,0,0.0,0.0
16-Aug-2015,0,0.0,0.0
17-Aug-2015,0,0.0,0.0
18-Aug-2015,0,0.0,0.0
19-Aug-2015,0,0.0,0.0
20-Aug-2015,0,0.0,0.0
21-Aug-2015,0,0.0,0.0
22-Aug-2015,0,0.0,0.0
23-Aug-2015,0,0.0,0.0
24-Aug-2015,0,0.0,0.0
25-Aug-2015,0,0.0,0.0
26-Aug-2015,0,0.0,0.0
27-Aug-2015,0,0.0,0.0
28-Aug-2015,0,0.0,0.0
29-Aug-2015,0,0.0,0.0
30-Aug-2015,0,0.0,0.0
31-Aug-2015,0,0.0,0.0
1-Sep-2015,0,0.0,0.0
2-Sep-2015,0,0.0,0.0
3-Sep-2015,0,0.0,0.0
4-Sep-2015,0,0.0,0.0
5-Sep-2015,0,0.0,0.0
6-Sep-2015,0,0.0,0.0
7-Sep-2015,0,0.0,0.0
8-Sep-2015,0,0.0,0.0
9-Sep-2015,0,0.0,0.0
10-Sep-2015,0,0.0,0.0
11-Sep-2015,0,0.0,0.0
12-Sep-2015,0,0.0,0.0
13-Sep-2015,0,0.0,0.0
14-Sep-2015,0,0.0,0.0
15-Sep-2015,0,0.0,0.0
16-Sep-2015,0,0.0,0.0
17-Sep-2015,0,0.0,0.0
18-Sep-2015,0,0.0,0.0
19-Sep-2015,0,0.0,0.0
20-Sep-2015,0,0.0,0.0
21-Sep-2015,0,0.0,0.0
22-Sep-2015,0,0.0,0.0
23-Sep-2015,0,0.0,0.0
24-Sep-2015,0,0.0,0.0
25-Sep-2015,0,0.0,0.0
26-Sep-2015,0,0.0,0.0
27-Sep-2015,0,0.0,0.0
28-Sep-2015,0,0.0,0.0
29-Sep-2015,0,0.0,0.0
30-Sep-2015,0,0.0,0.0
1-Oct-2015,0,0.0,0.0
2-Oct-2015,0,0.0,0.0
3-Oct-2015,0,0.0,0.0
4-Oct-2015,0,0.0,0.0
5-Oct-2015,0,0.0,0.0
6-Oct-2015,0,0.0,0.0
7-Oct-2015,0,0.0,0.0
8-Oct-2015,0,0.0,0.0
9-Oct-2015,0,0.0,0.0
10-Oct-2015,0,0.0,0.0
11-Oct-2015,0,0.0,0.0
12-Oct-2015,0,0.0,0.0
13-Oct-2015,0,0.0,0.0
14-Oct-2015,0,0.0,0.0
15-Oct-2015,0,0.0,0.0
16-Oct-2015,0,0.0,0.0
17-Oct-2015,0,0.0,0.0
18-Oct-2015,0,0.0,0.0
19-Oct-2015,0,0.0,0.0
20-Oct-2015,0,0.0,0.0
21-Oct-2015,0,0.0,0.0
22-Oct-2015,0,0.0,0.0
