date,value,avg7,avg30
1-Jul-2015,59,8.428571428571429,1.966666666666667
2-Jul-2015,0,8.428571428571429,1.966666666666667
3-Jul-2015,0,8.428571428571429,1.966666666666667
4-Jul-2015,0,8.428571428571429,1.966666666666667
5-Jul-2015,0,8.428571428571429,1.966666666666667
6-Jul-2015,0,8.428571428571429,1.966666666666667
7-Jul-2015,0,8.428571428571429,1.966666666666667
8-Jul-2015,0,0.0,1.966666666666667
9-Jul-2015,0,0.0,1.966666666666667
10-Jul-2015,0,0.0,1.966666666666667
11-Jul-2015,0,0.0,1.966666666666667
12-Jul-2015,0,0.0,1.966666666666667
13-Jul-2015,0,0.0,1.966666666666667
14-Jul-2015,0,0.0,1.966666666666667
15-Jul-2015,0,0.0,1.966666666666667
16-Jul-2015,0,0.0,1.966666666666667
17-Jul-2015,0,0.0,1.966666666666667
18-Jul-2015,0,0.0,1.966666666666667
19-Jul-2015,0,0.0,1.966666666666667
20-Jul-2015,0,0.0,1.966666666666667
21-Jul-2015,0,0.0,1.966666666666667
22-Jul-2015,0,0.0,1.966666666666667
23-Jul-2015,0,0.0,1.966666666666667
24-Jul-2015,0,0.0,1.966666666666667
25-Jul-2015,6,0.8571428571428571,2.166666666666667
26-Jul-2015,2,1.142857142857143,2.233333333333333
27-Jul-2015,0,1.142857142857143,2.233333333333333
28-Jul-2015,0,1.142857142857143,2.233333333333333
29-Jul-2015,0,1.142857142857143,2.233333333333333
30-Jul-2015,0,1.142857142857143,2.233333333333333
31-Jul-2015,0,1.142857142857143,0.2666666666666667
1-Aug-2015,0,0.2857142857142857,0.2666666666666667
2-Aug-2015,0,0.0,0.2666666666666667
3-Aug-2015,0,0.0,0.2666666666666667
4-Aug-2015,0,0.0,0.2666666666666667
5-Aug-2015,0,0.0,0.2666666666666667
6-Aug-2015,0,0.0,0.2666666666666667
7-Aug-2015,0,0.0,0.2666666666666667
8-Aug-2015,0,0.0,0.2666666666666667
9-Aug-2015,0,0.0,0.2666666666666667
10-Aug-2015,0,0.0,0.2666666666666667
11-Aug-2015,0,0.0,0.2666666666666667
12-Aug-2015,0,0.0,0.2666666666666667
13-Aug-2015,0,0.0,0.2666666666666667
14-Aug-2015,0,0.0,0.2666666666666667
15-Aug-2015,0,0.0,0.2666666666666667
16-Aug-2015,0,0.0,0.2666666666666667
17-Aug-2015,0,0.0,0.2666666666666667
18-Aug-2015,0,0.0,0.2666666666666667
19-Aug-2015,0,0.0,0.2666666666666667
20-Aug-2015,0,0.0,0.2666666666666667
21-Aug-2015,0,0.0,0.2666666666666667
22-Aug-2015,0,0.0,0.2666666666666667
23-Aug-2015,0,0.0,0.2666666666666667
24-Aug-2015,0,0.0,0.06666666666666667
25-Aug-2015,0,0.0,0.0
26-Aug-2015,0,0.0,0.0
27-Aug-2015,0,0.0,0.0
28-Aug-2015,0,0.0,0.0
29-Aug-2015,0,0.0,0.0
30-Aug-2015,0,0.0,0.0
31-Aug-2015,0,0.0,0.0
1-Sep-2015,0,0.0,0.0
2-Sep-2015,0,0.0,0.0
3-Sep-2015,0,0.0,0.0
4-Sep-2015,0,0.0,0.0
5-Sep-2015,0,0.0,0.0
6-Sep-2015,0,0.0,0.0
7-Sep-2015,0,0.0,0.0
8-Sep-2015,0,0.0,0.0
9-Sep-2015,0,0.0,0.0
10-Sep-2015,0,0.0,0.0
11-Sep-2015,0,0.0,0.0
12-Sep-2015,0,0.0,0.0
13-Sep-2015,0,0.0,0.0
14-Sep-2015,0,0.0,0.0
15-Sep-2015,0,0.0,0.0
16-Sep-2015,0,0.0,0.0
17-Sep-2015,0,0.0,0.0
18-Sep-2015,0,0.0,0.0
19-Sep-2015,0,0.0,0.0
20-Sep-2015,0,0.0,0.0
21-Sep-2015,0,0.0,0.0
22-Sep-2015,0,0.0,0.0
23-Sep-2015,0,0.0,0.0
24-Sep-2015,0,0.0,0.0
25-Sep-2015,0,0.0,0.0
26-Sep-2015,0,0.0,0.0
27-Sep-2015,0,0.0,0.0
28-Sep-2015,0,0.0,0.0
29-Sep-2015,0,0.0,0.0
30-Sep-2015,0,0.0,0.0
1-Oct-2015,0,0.0,0.0
2-Oct-2015,0,0.0,0.0
3-Oct-2015,0,0.0,0.0
4-Oct-2015,0,0.0,0.0
5-Oct-2015,0,0.0,0.0
6-Oct-2015,0,0.0,0.0
7-Oct-2015,0,0.0,0.0
8-Oct-2015,0,0.0,0.0
9-Oct-2015,0,0.0,0.0
10-Oct-2015,0,0.0,0.0
11-Oct-2015,0,0.0,0.0
12-Oct-2015,0,0.0,0.0
13-Oct-2015,0,0.0,0.0
14-Oct-2015,0,0.0,0.0
15-Oct-2015,0,0.0,0.0
16-Oct-2015,0,0.0,0.0
17-Oct-2015,0,0.0,0.0
18-Oct-2015,0,0.0,0.0
19-Oct-2015,0,0.0,0.0
20-Oct-2015,0,0.0,0.0
21-Oct-2015,0,0.0,0.0
22-Oct-2015,0,0.0,0.0
23-Oct-2015,0,0.0,0.0
24-Oct-2015,0,0.0,0.0
25-Oct-2015,0,0.0,0.0
26-Oct-2015,0,0.0,0.0
27-Oct-2015,0,0.0,0.0
28-Oct-2015,0,0.0,0.0
29-Oct-2015,0,0.0,0.0
30-Oct-2015,0,0.0,0.0
31-Oct-2015,0,0.0,0.0
1-Nov-2015,0,0.0,0.0
2-Nov-2015,0,0.0,0.0
3-Nov-2015,0,0.0,0.0
4-Nov-2015,0,0.0,0.0
5-Nov-2015,0,0.0,0.0
6-Nov-2015,0,0.0,0.0
7-Nov-2015,0,0.0,0.0
8-Nov-2015,0,0.0,0.0
9-Nov-2015,0,0.0,0.0
10-Nov-2015,0,0.0,0.0
11-Nov-2015,0,0.0,0.0
12-Nov-2015,0,0.0,0.0
13-Nov-2015,0,0.0,0.0
14-Nov-2015,0,0.0,0.0
15-Nov-2015,0,0.0,0.0
16-Nov-2015,0,0.0,0.0
17-Nov-2015,0,0.0,0.0
18-Nov-2015,0,0.0,0.0
19-Nov-2015,0,0.0,0.0
20-Nov-2015,0,0.0,0.0
21-Nov-2015,0,0.0,0.0
22-Nov-2015,0,0.0,0.0
23-Nov-2015,0,0.0,0.0
24-Nov-2015,0,0.0,0.0
25-Nov-2015,0,0.0,0.0
26-Nov-2015,0,0.0,0.0
27-Nov-2015,0,0.0,0.0
28-Nov-2015,0,0.0,0.0
29-Nov-2015,0,0.0,0.0
30-Nov-2015,0,0.0,0.0
1-Dec-2015,0,0.0,0.0
2-Dec-2015,0,0.0,0.0
3-Dec-2015,0,0.0,0.0
4-Dec-2015,0,0.0,0.0
5-Dec-2015,0,0.0,0.0
6-Dec-2015,0,0.0,0.0
7-Dec-2015,0,0.0,0.0
8-Dec-2015,0,0.0,0.0
9-Dec-2015,0,0.0,0.0
10-Dec-2015,0,0.0,0.0
11-Dec-2015,0,0.0,0.0
12-Dec-2015,0,0.0,0.0
13-Dec-2015,0,0.0,0.0
14-Dec-2015,0,0.0,0.0
15-Dec-2015,0,0.0,0.0
16-Dec-2015,0,0.0,0.0
17-Dec-2015,0,0.0,0.0
18-Dec-2015,0,0.0,0.0
19-Dec-2015,0,0.0,0.0
20-Dec-2015,0,0.0,0.0
21-Dec-2015,0,0.0,0.0
22-Dec-2015,0,0.0,0.0
23-Dec-2015,0,0.0,0.0
24-Dec-2015,0,0.0,0.0
25-Dec-2015,0,0.0,0.0
26-Dec-2015,0,0.0,0.0
27-Dec-2015,0,0.0,0.0
28-Dec-2015,0,0.0,0.0
29-Dec-2015,0,0.0,0.0
30-Dec-2015,0,0.0,0.0
31-Dec-2015,0,0.0,0.0
1-Jan-2016,0,0.0,0.0
2-Jan-2016,0,0.0,0.0
3-Jan-2016,0,0.0,0.0
4-Jan-2016,0,0.0,0.0
5-Jan-2016,0,0.0,0.0
6-Jan-2016,0,0.0,0.0
7-Jan-2016,0,0.0,0.0
8-Jan-2016,0,0.0,0.0
9-Jan-2016,0,0.0,0.0
10-Jan-2016,0,0.0,0.0
11-Jan-2016,0,0.0,0.0
12-Jan-2016,0,0.0,0.0
13-Jan-2016,0,0.0,0.0
14-Jan-2016,0,0.0,0.0
15-Jan-2016,0,0.0,0.0
16-Jan-2016,0,0.0,0.0
17-Jan-2016,0,0.0,0.0
18-Jan-2016,0,0.0,0.0
19-Jan-2016,0,0.0,0.0
20-Jan-2016,0,0.0,0.0
21-Jan-2016,0,0.0,0.0
22-Jan-2016,0,0.0,0.0
23-Jan-2016,0,0.0,0.0
24-Jan-2016,0,0.0,0.0
25-Jan-2016,0,0.0,0.0
26-Jan-2016,0,0.0,0.0
