date,value,avg7,avg30
1-Jun-2015,6,0.8571428571428571,0.2
2-Jun-2015,18,3.428571428571428,0.8
3-Jun-2015,24,6.857142857142857,1.6
4-Jun-2015,0,6.857142857142857,1.6
5-Jun-2015,0,6.857142857142857,1.6
6-Jun-2015,0,6.857142857142857,1.6
7-Jun-2015,0,6.857142857142857,1.6
8-Jun-2015,165,29.57142857142857,7.1
9-Jun-2015,114,43.28571428571428,10.9
10-Jun-2015,139,59.71428571428572,15.53333333333333
11-Jun-2015,49,66.71428571428571,17.16666666666667
12-Jun-2015,2,67.0,17.23333333333333
13-Jun-2015,3,67.42857142857143,17.33333333333333
14-Jun-2015,0,67.42857142857143,17.33333333333333
15-Jun-2015,0,43.85714285714285,17.33333333333333
16-Jun-2015,0,27.57142857142857,17.33333333333333
17-Jun-2015,0,7.714285714285714,17.33333333333333
18-Jun-2015,0,0.7142857142857143,17.33333333333333
19-Jun-2015,0,0.4285714285714285,17.33333333333333
20-Jun-2015,0,0.0,17.33333333333333
21-Jun-2015,0,0.0,17.33333333333333
22-Jun-2015,0,0.0,17.33333333333333
23-Jun-2015,0,0.0,17.33333333333333
24-Jun-2015,0,0.0,17.33333333333333
25-Jun-2015,0,0.0,17.33333333333333
26-Jun-2015,0,0.0,17.33333333333333
27-Jun-2015,0,0.0,17.33333333333333
28-Jun-2015,0,0.0,17.33333333333333
29-Jun-2015,0,0.0,17.33333333333333
30-Jun-2015,0,0.0,17.33333333333333
1-Jul-2015,0,0.0,17.13333333333333
2-Jul-2015,0,0.0,16.53333333333333
3-Jul-2015,0,0.0,15.73333333333333
4-Jul-2015,0,0.0,15.73333333333333
5-Jul-2015,0,0.0,15.73333333333333
6-Jul-2015,0,0.0,15.73333333333333
7-Jul-2015,0,0.0,15.73333333333333
8-Jul-2015,0,0.0,10.23333333333333
9-Jul-2015,0,0.0,6.433333333333334
10-Jul-2015,0,0.0,1.8
11-Jul-2015,0,0.0,0.1666666666666667
12-Jul-2015,0,0.0,0.1
13-Jul-2015,0,0.0,0.0
14-Jul-2015,0,0.0,0.0
15-Jul-2015,0,0.0,0.0
16-Jul-2015,0,0.0,0.0
17-Jul-2015,0,0.0,0.0
18-Jul-2015,0,0.0,0.0
19-Jul-2015,0,0.0,0.0
20-Jul-2015,0,0.0,0.0
21-Jul-2015,0,0.0,0.0
22-Jul-2015,3,0.4285714285714285,0.1
23-Jul-2015,0,0.4285714285714285,0.1
24-Jul-2015,0,0.4285714285714285,0.1
25-Jul-2015,0,0.4285714285714285,0.1
26-Jul-2015,0,0.4285714285714285,0.1
27-Jul-2015,0,0.4285714285714285,0.1
28-Jul-2015,0,0.4285714285714285,0.1
29-Jul-2015,0,0.0,0.1
30-Jul-2015,0,0.0,0.1
31-Jul-2015,0,0.0,0.1
1-Aug-2015,0,0.0,0.1
2-Aug-2015,0,0.0,0.1
3-Aug-2015,0,0.0,0.1
4-Aug-2015,0,0.0,0.1
5-Aug-2015,0,0.0,0.1
6-Aug-2015,0,0.0,0.1
7-Aug-2015,0,0.0,0.1
8-Aug-2015,0,0.0,0.1
9-Aug-2015,0,0.0,0.1
10-Aug-2015,0,0.0,0.1
11-Aug-2015,0,0.0,0.1
12-Aug-2015,0,0.0,0.1
13-Aug-2015,0,0.0,0.1
14-Aug-2015,0,0.0,0.1
15-Aug-2015,0,0.0,0.1
16-Aug-2015,0,0.0,0.1
17-Aug-2015,0,0.0,0.1
18-Aug-2015,0,0.0,0.1
19-Aug-2015,0,0.0,0.1
20-Aug-2015,0,0.0,0.1
21-Aug-2015,0,0.0,0.0
22-Aug-2015,0,0.0,0.0
23-Aug-2015,0,0.0,0.0
24-Aug-2015,0,0.0,0.0
25-Aug-2015,0,0.0,0.0
26-Aug-2015,0,0.0,0.0
27-Aug-2015,0,0.0,0.0
28-Aug-2015,0,0.0,0.0
29-Aug-2015,0,0.0,0.0
30-Aug-2015,0,0.0,0.0
31-Aug-2015,0,0.0,0.0
1-Sep-2015,0,0.0,0.0
2-Sep-2015,0,0.0,0.0
3-Sep-2015,0,0.0,0.0
4-Sep-2015,0,0.0,0.0
5-Sep-2015,0,0.0,0.0
6-Sep-2015,0,0.0,0.0
7-Sep-2015,0,0.0,0.0
8-Sep-2015,0,0.0,0.0
9-Sep-2015,0,0.0,0.0
10-Sep-2015,0,0.0,0.0
11-Sep-2015,0,0.0,0.0
12-Sep-2015,0,0.0,0.0
13-Sep-2015,0,0.0,0.0
14-Sep-2015,0,0.0,0.0
15-Sep-2015,0,0.0,0.0
16-Sep-2015,0,0.0,0.0
17-Sep-2015,0,0.0,0.0
18-Sep-2015,0,0.0,0.0
19-Sep-2015,0,0.0,0.0
20-Sep-2015,0,0.0,0.0
21-Sep-2015,0,0.0,0.0
22-Sep-2015,0,0.0,0.0
23-Sep-2015,0,0.0,0.0
24-Sep-2015,0,0.0,0.0
25-Sep-2015,0,0.0,0.0
26-Sep-2015,0,0.0,0.0
27-Sep-2015,0,0.0,0.0
28-Sep-2015,0,0.0,0.0
29-Sep-2015,0,0.0,0.0
30-Sep-2015,0,0.0,0.0
1-Oct-2015,0,0.0,0.0
2-Oct-2015,0,0.0,0.0
3-Oct-2015,0,0.0,0.0
4-Oct-2015,0,0.0,0.0
5-Oct-2015,0,0.0,0.0
6-Oct-2015,0,0.0,0.0
7-Oct-2015,0,0.0,0.0
8-Oct-2015,0,0.0,0.0
9-Oct-2015,0,0.0,0.0
10-Oct-2015,0,0.0,0.0
11-Oct-2015,0,0.0,0.0
12-Oct-2015,0,0.0,0.0
13-Oct-2015,0,0.0,0.0
14-Oct-2015,0,0.0,0.0
15-Oct-2015,0,0.0,0.0
16-Oct-2015,0,0.0,0.0
17-Oct-2015,0,0.0,0.0
18-Oct-2015,0,0.0,0.0
19-Oct-2015,0,0.0,0.0
20-Oct-2015,0,0.0,0.0
21-Oct-2015,0,0.0,0.0
22-Oct-2015,0,0.0,0.0
23-Oct-2015,0,0.0,0.0
24-Oct-2015,0,0.0,0.0
25-Oct-2015,0,0.0,0.0
26-Oct-2015,0,0.0,0.0
27-Oct-2015,0,0.0,0.0
28-Oct-2015,0,0.0,0.0
29-Oct-2015,0,0.0,0.0
30-Oct-2015,0,0.0,0.0
31-Oct-2015,0,0.0,0.0
1-Nov-2015,0,0.0,0.0
2-Nov-2015,0,0.0,0.0
3-Nov-2015,0,0.0,0.0
4-Nov-2015,0,0.0,0.0
5-Nov-2015,0,0.0,0.0
6-Nov-2015,0,0.0,0.0
7-Nov-2015,0,0.0,0.0
8-Nov-2015,0,0.0,0.0
9-Nov-2015,0,0.0,0.0
10-Nov-2015,0,0.0,0.0
11-Nov-2015,0,0.0,0.0
12-Nov-2015,0,0.0,0.0
13-Nov-2015,0,0.0,0.0
14-Nov-2015,0,0.0,0.0
15-Nov-2015,0,0.0,0.0
16-Nov-2015,0,0.0,0.0
17-Nov-2015,0,0.0,0.0
18-Nov-2015,0,0.0,0.0
19-Nov-2015,0,0.0,0.0
20-Nov-2015,0,0.0,0.0
21-Nov-2015,0,0.0,0.0
22-Nov-2015,0,0.0,0.0
23-Nov-2015,0,0.0,0.0
24-Nov-2015,0,0.0,0.0
25-Nov-2015,0,0.0,0.0
26-Nov-2015,0,0.0,0.0
27-Nov-2015,0,0.0,0.0
28-Nov-2015,0,0.0,0.0
29-Nov-2015,0,0.0,0.0
30-Nov-2015,0,0.0,0.0
1-Dec-2015,0,0.0,0.0
2-Dec-2015,0,0.0,0.0
3-Dec-2015,0,0.0,0.0
4-Dec-2015,0,0.0,0.0
5-Dec-2015,0,0.0,0.0
6-Dec-2015,0,0.0,0.0
7-Dec-2015,0,0.0,0.0
8-Dec-2015,0,0.0,0.0
9-Dec-2015,0,0.0,0.0
10-Dec-2015,0,0.0,0.0
11-Dec-2015,0,0.0,0.0
12-Dec-2015,0,0.0,0.0
13-Dec-2015,0,0.0,0.0
14-Dec-2015,0,0.0,0.0
15-Dec-2015,0,0.0,0.0
16-Dec-2015,0,0.0,0.0
17-Dec-2015,0,0.0,0.0
18-Dec-2015,0,0.0,0.0
19-Dec-2015,0,0.0,0.0
20-Dec-2015,0,0.0,0.0
21-Dec-2015,0,0.0,0.0
22-Dec-2015,0,0.0,0.0
23-Dec-2015,39,5.571428571428571,1.3
24-Dec-2015,0,5.571428571428571,1.3
